id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,is_ascii
41005749,mrt(subway)_huaikhwang walk 10sec / luxury condo,316738753,nanthana,Din Daeng,13.77709,100.57297,Entire home/apt,2149,3,9,2022-11-12,0.25,5,351,4,True
41010489,市中心asok素坤逸步行5分钟高级公寓套房!四面佛10分钟直达!无边泳池gym#cr,314945555,nana,Khlong Toei,13.73549,100.55684,Entire home/apt,2314,1,40,2022-12-24,1.09,49,355,16,False
41010604,new!  la chada night market 1br 2ppl near mrt,314945555,nana,Huai Khwang,13.77148,100.5797,Entire home/apt,1057,1,11,2020-07-28,0.3,49,0,0,True
41010931,30days! airportlink sukhumvit nana maxvalu 2br(4p),52161947,noons,Ratchathewi,13.7493,100.55606,Entire home/apt,2527,3,4,2022-10-16,0.11,99,361,2,True
41090445,long stay studio budget sukhumvit 85* bts onnut,48951367,ong,Phra Khanong,13.70444,100.60652,Entire home/apt,600,28,2,2022-11-12,0.34,2,337,2,True
41011307,new!  la chada night market 1br 2ppl near mrt,314945555,nana,Wang Thong Lang,13.76781,100.60118,Entire home/apt,1057,1,8,2020-11-05,0.22,49,0,0,True
41093153,golden pagoda hostel&cafe,321406755,golden,Phra Nakhon,13.76193,100.49838,Shared room,360,1,2,2022-11-23,0.06,1,365,1,True
41011339,stylish cozy studio/free 1st bf,228012667,midas,Phaya Thai,13.76607,100.54375,Entire home/apt,1316,1,1,2020-01-23,0.03,17,364,0,True
41093376,*budget studio apartment sukhumvit 85 bts onnut,48951367,ong,Phra Khanong,13.70419,100.60691,Entire home/apt,950,1,2,2020-07-21,0.06,2,334,0,True
41011918,"high rise entire bangkok view,24/ 7 store &privacy",320053146,inderr,Suanluang,13.73531,100.64059,Entire home/apt,1299,90,0,,,2,287,0,True
41163669,"34sqm cozy studio close to on nut, bang chak bts",298913005,sam,Phra Khanong,13.69588,100.60569,Entire home/apt,888,1,0,,,2,365,0,True
41163848,65sqm spacious apt 10mins on nut bts,298913005,sam,Phra Khanong,13.69414,100.60809,Entire home/apt,1332,1,0,,,2,365,0,True
41012403,kingbed big 1 br | central bkk 4stations | smarttv,40392546,tor,Suanluang,13.72437,100.64075,Entire home/apt,1164,7,4,2022-11-29,0.11,4,349,2,True
41019875,boutique apartment 5min walk to mrt hualampong st.,25923645,klai,Samphanthawong,13.73694,100.51537,Private room,3500,2,4,2022-11-14,0.11,2,358,3,True
41098336,life62. bangchakbts200m. freewifi&swimming,138349971,星仪iris,Phra Khanong,13.68904,100.60117,Entire home/apt,600,30,3,2022-12-07,0.09,3,324,2,True
41020549,modern room with hammock city /5min. bts surasak4b,23876548,kate,Sathon,13.71428,100.52808,Private room,676,30,15,2022-12-14,0.42,9,87,5,True
41022754,"new down town cbd,mrt。娱乐办公全能，cbd中，地铁边，大型商场，火车夜市",1233171,travis,Huai Khwang,13.75947,100.56864,Entire home/apt,1351,30,1,2020-02-05,0.03,6,99,0,False
41023569,newly decorated studio/ high floor+ sky pool/ bkk,152018136,tony,Khlong Toei,13.72616,100.56485,Entire home/apt,1051,1,41,2022-12-28,1.14,12,106,19,True
41423287,theroomme,325863642,เก้าเก้า,Khlong San,13.7175,100.50374,Private room,831,1,0,,,1,179,0,True
41425280,condo​ airport​ link​ ramkhamheng​ rama9,272714818,doodduan,Suanluang,13.74306,100.60321,Private room,1000,2,2,2020-02-07,0.06,1,355,0,False
41430908,high-end residents in ekkamai中文服务,12464021,rebecca,Vadhana,13.73964,100.59059,Entire home/apt,800,30,12,2022-09-28,0.38,21,305,4,False
41434959,cozy for 2 ppl/30 mins to dmk airport/near center3,283666264,prangsiri,Bang Khen,13.88848,100.60113,Entire home/apt,750,2,0,,,4,181,0,True
41435450,u sabai hotel : superior city view room+ breakfast,267335334,usabai hotel charoen nakorn,Khlong San,13.71563,100.50606,Private room,1600,1,0,,,4,363,0,True
41099080,♛ charming black-silver studio 300m. mrt thaphra ♛,321467168,oh,Bangkok Yai,13.72759,100.47001,Entire home/apt,2200,1,1,2020-03-06,0.03,4,180,0,False
41101152,hidden gems of bangkok ★black-gold room 300m. mrt★,321467168,oh,Bangkok Yai,13.72734,100.47001,Entire home/apt,1800,1,3,2022-12-17,1.96,4,174,3,False
41439202,apartment sukhumvit 30 (500m. to emquartier/bts),132758342,mo,Khlong Toei,13.72665,100.57402,Entire home/apt,1350,2,9,2022-10-23,0.25,10,348,3,True
41441744,amazing spacious bangkok executive accommodation,19266319,alex,Khlong Toei,13.71296,100.59279,Entire home/apt,1499,28,6,2022-11-02,0.54,36,185,6,True
41442380,ideo mobi sukhumvit esgate (14fl),293561026,supanut,Bang Na,13.66515,100.60393,Entire home/apt,850,3,10,2022-11-03,1.05,1,307,10,True
41101164,"no.301, the mustang blu",321184297,mustang,Pom Prap Sattru Phai,13.74019,100.51411,Private room,7600,1,28,2022-12-03,0.77,10,296,12,True
41101378,"no.201, the mustang blu",321184297,mustang,Pom Prap Sattru Phai,13.74003,100.5145,Private room,8200,1,12,2022-12-03,0.33,10,330,5,True
41101592,❤ steps to a splash of glam studio 300m. mrt ❤,321467168,oh,Bangkok Yai,13.7274,100.46947,Entire home/apt,1500,1,0,,,4,176,0,False
41102185,❀ a stylist studio in bangkok ❀ 300m. mrt thaphra,321467168,oh,Bangkok Yai,13.72773,100.47167,Entire home/apt,1500,1,1,2022-12-06,1.0,4,176,1,False
41103682,ch2 hotel,119286421,hor,Phaya Thai,13.78823,100.561,Private room,690,1,0,,,1,365,0,True
41104063,曼谷别墅暹罗1号280平米/免费wi-fi/7-11超市/网红夜市/小区大型游泳池/送水果/超赞房源,251498427,婉淇,Bueng Kum,13.82463,100.64212,Entire home/apt,2239,2,9,2021-12-26,0.25,2,90,0,False
41112439,private home stay,312140423,sukit,Khan Na Yao,13.83797,100.67887,Private room,750,1,0,,,1,90,0,True
41112764,"1 minute bts station.siam,mbk,central world near.ก",170532676,sony,Ratchathewi,13.75227,100.52944,Private room,1177,1,9,2022-09-14,0.25,31,174,3,False
41113937,"no.202, the mustang blu",321184297,mustang,Samphanthawong,13.73847,100.51422,Private room,6500,1,11,2022-12-06,0.3,10,343,7,True
41114932,"no.203, the mustang blu",321184297,mustang,Pom Prap Sattru Phai,13.73995,100.51543,Private room,6500,1,5,2022-11-21,0.14,10,347,2,True
41115086,"no.204, the mustang blu",321184297,mustang,Pom Prap Sattru Phai,13.73949,100.51383,Private room,6500,1,4,2021-12-24,0.11,10,346,0,True
41115210,"no.205, the mustang blu",321184297,mustang,Samphanthawong,13.73795,100.51382,Private room,6500,1,4,2022-04-10,0.11,10,349,1,True
41115751,"no.302, the mustang blu",321184297,mustang,Pom Prap Sattru Phai,13.74024,100.51433,Private room,7000,1,22,2022-11-26,0.61,10,319,6,True
41116118,shared apt. in central bkk for long & short term,11552870,alastair,Khlong Toei,13.72799,100.57009,Private room,1000,1,0,,,1,90,0,True
41116332,"no.303, the mustang blu",321184297,mustang,Pom Prap Sattru Phai,13.73986,100.51386,Private room,6500,1,11,2022-09-25,0.31,10,340,4,True
41116499,"no.304, the mustang blu",321184297,mustang,Pom Prap Sattru Phai,13.73817,100.51551,Private room,6500,1,1,2022-12-02,1.0,10,343,1,True
41167450,"cozy room near jj market , ku university",322677812,nina,Chatu Chak,13.82971,100.57409,Entire home/apt,4424,1,4,2020-03-09,0.12,1,180,0,True
41167560,100 sqm vintage apartment jj market- ari sky train,322674519,varaporn,Phaya Thai,13.78589,100.54982,Private room,2014,1,2,2020-02-27,0.06,1,361,0,True
41169885,minimal homey room 5 mins walk to phetchaburi mrt,12983967,pattranit,Huai Khwang,13.74871,100.56683,Entire home/apt,899,90,0,,,1,0,0,True
41173458,素坤逸50巷 酒店式公寓双床房【开间】 bts onnut,207453281,hua,Khlong Toei,13.7061,100.59988,Entire home/apt,743,2,9,2022-11-20,0.26,20,109,6,False
41180367,condo nearby bts asok/mrt queen sirikit/park view,113954424,kly,Khlong Toei,13.72694,100.56145,Entire home/apt,1732,3,0,,,1,135,0,True
41182231,k#1-5 minute walk to bts onnut wifi washingmachine,306704320,kangaroo,Vadhana,13.70629,100.60432,Entire home/apt,999,3,5,2022-12-22,0.14,16,59,2,True
41182810,k1❤️state tower❤️high floor❤️ skybar ❤️luxury room,306704320,kangaroo,Bang Rak,13.72188,100.51616,Entire home/apt,4085,2,7,2022-11-18,0.71,16,84,7,False
41184493,c11 每客消毒~ekkamai bts ~em贵妇商场仅2站~会中文~7-11+小集市,262923052,camila,Khlong Toei,13.71219,100.58122,Entire home/apt,1118,1,0,,,30,54,0,False
41184724,banyaiuung,322951701,apitrat,Bangkok Noi,13.75083,100.47387,Private room,500,1,0,,,2,180,0,True
41185611,yaiuung,322951701,apitrat,Bangkok Noi,13.75158,100.475,Entire home/apt,424,1,0,,,2,365,0,True
41186535,"1 minute bts station.siam,mbk,central world near.ง",170532676,sony,Ratchathewi,13.75186,100.53182,Private room,1233,1,30,2022-12-26,0.82,31,160,18,False
41186670,"1 minute bts station.siam,mbk,central world near.จ",170532676,sony,Ratchathewi,13.75256,100.52979,Private room,1177,1,1,2020-01-17,0.03,31,178,0,False
41187254,house 3 bedroom (free wifi laundry microwave tv),321086496,teeron,Chom Thong,13.68124,100.46245,Entire home/apt,2000,1,0,,,1,178,0,True
41188069,suite @dmk airport /w 2 bed,308440414,panupan,Bang Khen,13.8697,100.62245,Entire home/apt,979,1,0,,,2,180,0,True
41189432,"suitable,comfortable and dependable",201313370,kwankamol,Bang Khen,13.87973,100.59766,Private room,2500,1,0,,,1,180,0,True
41190121,lux condo on sukhumvit near sky train & emquartier,31566655,saowanit,Khlong Toei,13.72184,100.56504,Private room,1212,180,0,,,4,89,0,True
41445466,"bts phonimit, 1br great facilities with wifi",49929391,tanya,Thon buri,13.71796,100.48197,Entire home/apt,700,3,34,2022-12-19,1.0,1,0,30,True
41201991,apartment w/pool near grand palace & khaosan road,119713961,guide duangruetai,Bang Phlat,13.77680852635495,100.48399909682009,Private room,900,2,9,2022-11-21,3.1,1,29,9,True
41202377,condo for rent centric ratchada - huai khwang,323269187,niphaphan,Huai Khwang,13.78079,100.57479,Entire home/apt,17583,30,0,,,1,89,0,True
41205194,stunning luxury condo in asoke area.,50347884,min,Ratchathewi,13.74907,100.56167,Entire home/apt,10000,5,0,,,1,181,0,True
41205392,✨spacious 1br near siam/chinatown-10min walk mrt๔,36492555,varunee,Pom Prap Sattru Phai,13.74357,100.51513,Private room,1303,1,0,,,5,175,0,False
41214658,click denim,323447033,จิราภรณ์,Vadhana,13.73717,100.58597,Private room,1000,1,0,,,1,365,0,True
41221421,exquisite art and one-bedroom apartment,128943709,rain,Khlong Toei,13.70513,100.59219,Entire home/apt,1500,7,2,2021-07-18,0.06,26,137,0,True
41116743,luxury 1br in heart of bangkok (infinity pool),156396341,beijia,Khlong Toei,13.72639,100.56529,Entire home/apt,1582,28,1,2020-01-09,0.03,1,177,0,True
41116848,"no.305, the mustang blu",321184297,mustang,Pom Prap Sattru Phai,13.73814,100.51541,Private room,6500,1,0,,,10,340,0,True
41118812,素坤逸50巷 酒店式公寓【开间】特价双床房,207453281,hua,Khlong Toei,13.70402,100.59975,Entire home/apt,743,2,5,2022-07-29,0.14,20,112,4,False
41119126,"baan no.45 (unit b), house in center of bangkok",317285255,patty,Phra Nakhon,13.75484,100.49953,Entire home/apt,2100,2,27,2022-12-06,0.74,3,0,14,True
41119242,"1 minute bts station.siam,mbk,central world near.ข",170532676,sony,Ratchathewi,13.75212,100.52958,Private room,1177,1,4,2022-09-28,0.11,31,178,2,False
41120378,【以梦为马】【小团圆】邻近抖音网红火车（拉差达）夜市/曼谷辉煌地铁站八分钟—文艺小居所 b栋,177055784,lanping,Huai Khwang,13.78171,100.57461,Entire home/apt,841,1,0,,,18,361,0,False
41120539,"baan no.45 (unit c), house in center of bangkok",317285255,patty,Phra Nakhon,13.75647,100.49948,Entire home/apt,850,3,27,2022-12-26,0.74,3,0,14,True
41121102,luxury asoke condo アソークコンド 200m to mrt phetchaburi,105749176,chase,Vadhana,13.74528,100.56365,Entire home/apt,3948,60,8,2022-12-15,0.23,1,102,1,False
41121843,bts onnut 素坤逸50 酒店式公寓【开间】双床房,207453281,hua,Khlong Toei,13.7059,100.59991,Entire home/apt,743,2,19,2022-12-10,0.55,20,109,16,False
41125313,mrt bang o 湄南河景40楼天空无边泳池公寓（no.9),76077432,amy,Bang Phlat,13.79919,100.50791,Entire home/apt,420,30,0,,,11,0,0,False
41125858,mrt bang  o，湄南河景40楼天际无边泳池公寓（no.10),76077432,amy,Bang Phlat,13.79993,100.50565,Entire home/apt,420,30,0,,,11,0,0,False
41127218,"in the heart of bangkok, 1 bedroom apartement",14409559,arnaud,Vadhana,13.7411,100.56692,Entire home/apt,1529,9,5,2022-12-15,0.48,1,314,5,True
41134840,apple hostel bangkok - deluxe room,200920458,việt anh,Ratchathewi,13.75779,100.54489,Private room,900,1,0,,,8,179,0,True
41135134,apple hostel bangkok - deluxe room,200920458,việt anh,Ratchathewi,13.7579,100.54496,Private room,900,1,0,,,8,179,0,True
41135211,豪华1卧1厅/2分钟到达ekkamai bts/gateway商场/去芭提雅的terminal车站2,231239852,aimy,Khlong Toei,13.71623,100.58389,Entire home/apt,2500,90,0,,,19,83,0,False
41135519,apple hostel bangkok -new deluxe for 3 person,200920458,việt anh,Ratchathewi,13.75585,100.545,Private room,1200,1,0,,,8,179,0,True
41136792,商务型e,276700484,hongyi,Phra Khanong,13.683377708004675,100.63326857190272,Entire home/apt,780,1,0,,,11,365,0,False
41139452,"1 minute bts station.siam,mbk,central world near.ค",170532676,sony,Ratchathewi,13.7506,100.53142,Private room,1177,1,3,2022-09-04,0.08,31,179,2,False
41451624,"bangkok comfy 1bed,connect airport link/bts/mrt#2",93816219,thunder m.,Suanluang,13.7399,100.59914,Entire home/apt,999,1,0,,,7,0,0,True
41140017,3 bed room/full kitchen/near bts thonglor/emporium,219983414,matta,Khlong Toei,13.72463,100.57563,Private room,8571,2,1,2020-01-25,0.03,7,327,0,True
41462358,deluxe suite in grand mercure with rooftop pool,45414241,banthueng,Vadhana,13.73922,100.55956,Entire home/apt,7933,1,1,2022-12-05,1.0,7,360,1,True
41142364,real bangkok guesthouse. live like a real local.,311913738,sopida,Ratchathewi,13.75228,100.52931,Entire home/apt,3257,1,20,2022-12-23,0.56,1,286,17,True
41142500,6pax icon siam ★shopping/food/culture★,268971546,anon,Khlong San,13.7247,100.50897,Entire home/apt,1447,3,20,2022-12-20,0.55,2,155,10,False
41462596,la petite maison bangkok b&b near iconsiam,326348775,jiraporn,Khlong San,13.72906,100.49945,Private room,1800,1,0,,,1,180,0,True
41143217,private cozy 1br 5min to bts bangna wifi parking,67901237,patsina,Bang Na,13.664483,100.604088,Entire home/apt,979,12,4,2022-11-25,1.26,6,318,4,True
41143865,studio105/great area/10mins to rama9train market,179295136,chieanchai,Din Daeng,13.77346,100.5726,Entire home/apt,650,2,16,2022-12-12,0.44,22,318,10,True
41221707,shared space in commercial complex + subway access,27449010,sumet,Parthum Wan,13.73601,100.52915,Shared room,1039,1,0,,,1,364,0,True
41222692,a feel like home cozy & relax place room #2,44088930,apiradee,Phra Nakhon,13.75488,100.49608,Private room,800,1,3,2020-03-21,0.08,4,180,0,True
41223829,so the station bangkok,146105301,rad,Sathon,13.71412,100.51533,Entire home/apt,2000,1,0,,,1,88,0,True
41225975,【温馨两居带阳台】lpn/水门夜市/四面佛/娜娜商圈/康民医院/曼谷中心城区/中文接待/试管合作,166559468,joy,Ratchathewi,13.75715,100.52743,Entire home/apt,2456,30,1,2020-02-11,0.03,13,66,0,False
41226748,长租一月以上特惠《曼谷民宿》辉煌新商业区网红拉差达火车夜市亚洲公寓设计大奖整套一室一厅大户型代购街,304429745,tian,Huai Khwang,13.7707,100.58226,Entire home/apt,798,30,3,2022-08-31,0.08,3,355,1,False
41233019,therdthai mansion 40,323644927,rosella,Phasi Charoen,13.71828,100.46849,Private room,1000,1,0,,,1,365,0,True
41244440,the prima residence # family room,126528166,the prima,Don Mueang,13.91543,100.59027,Private room,1990,1,0,,,4,0,0,True
41244830,4 luxury bedroom with full kitchen near thonglor,219983414,matta,Khlong Toei,13.7245,100.57562,Private room,16000,2,1,2022-08-04,0.2,7,330,1,True
41463444,ok.home hostel,326354329,boonying,Don Mueang,13.92751,100.60166,Private room,444,1,1,2020-02-19,0.03,1,364,0,True
41467229,8897@bkk cozy loft/near asoke/airline/5min to bts,42894383,kuri,Huai Khwang,13.75553,100.56511,Entire home/apt,1632,28,29,2022-11-21,0.81,4,184,24,True
41467300,8897@bkk cozy loft/near asoke/airline/5min to bts,299964391,yao yao,Ratchathewi,13.7549,100.56337,Entire home/apt,1632,28,8,2022-12-17,0.22,4,183,4,True
41474363,q❸曼谷市中心两房一厅！顶楼360度无边游泳池！bts+机场快线+步行四面佛、暹罗广场、杰特宁医院,222512870,yi,Parthum Wan,13.7483,100.54555,Entire home/apt,8000,28,3,2020-03-04,0.08,10,255,0,False
41474592,sathorn suite/ sathorn happy land,326462929,tanwa,Sathon,13.71475,100.52998,Private room,633,30,0,,,1,181,0,True
41245417,peaceful private room homestay near mrt station,277379984,gansiree,Bang Phlat,13.78263,100.49505,Private room,1100,2,0,,,3,358,0,True
41245876,jintana residence @ari 11,289023695,phisit,Phaya Thai,13.77378,100.53418,Private room,678,1,6,2020-03-06,0.17,11,57,0,True
41247425,salaya room available in house near mahidol uni,323530243,sudarat,Thawi Watthana,13.79563,100.32962,Private room,800,7,0,,,1,365,0,True
41247461,【以梦为马】【小森林】邻近抖音网红火车（拉差达）夜市/曼谷辉煌地铁站五分钟—文艺小居所 b栋,177055784,lanping,Huai Khwang,13.78167,100.57436,Entire home/apt,841,1,0,,,18,358,0,False
41248030,30days! sukhumvit nana  2suits 4ppl near arl  mrt,314945555,nana,Ratchathewi,13.7495,100.55427,Entire home/apt,2527,3,15,2022-12-11,0.42,49,359,10,True
41157124,condo near bts / perfect for ex-pats and students,244931796,rose,Chatu Chak,13.79696,100.5597,Entire home/apt,500,90,1,2022-10-01,0.34,2,222,1,True
41157325,sukumvit24/bts phrom phong/t21&emporium/sky pool~3,296659086,summer,Khlong Toei,13.72446,100.56838,Entire home/apt,1830,2,0,,,22,174,0,True
41157437,sukumvit24/bts phrom phong/t21&emporium/sky pool~9,296659086,summer,Khlong Toei,13.72735,100.56901,Entire home/apt,1963,2,18,2022-12-10,0.58,22,171,13,True
41157504,sukumvit24/bts phrom phong/t21&emporium/sky pool~5,296659086,summer,Khlong Toei,13.72748,100.56869,Entire home/apt,1806,2,3,2022-12-17,1.64,22,172,3,True
41670776,bts/punnawithi/goodenvironment/super high/the line,272358230,charles,Phra Khanong,13.6931,100.6084,Entire home/apt,800,360,0,,,28,365,0,True
41671084,new rental niche ariyoutopia>>> special discount!,11628972,youtopia,Phaya Thai,13.78336,100.53658,Private room,1500,1,0,,,4,359,0,True
41484615,entireroom4thfl/pratunammkt/platinum mall/4guests,326357676,yanaya,Ratchathewi,13.75377,100.53882,Entire home/apt,1500,2,18,2022-12-11,0.51,1,127,17,True
41487392,s1 condo in rama9 great location quiet area,3330200,pavitra,Suanluang,13.74123,100.63039,Entire home/apt,500,180,0,,,2,180,0,True
41487945,"rooftop infinity sky pool ,  city heart",133849226,aidan,Ratchathewi,13.74899,100.54479,Entire home/apt,4300,28,14,2022-05-29,0.39,20,176,2,True
41488471,"new condo in thonglor, easy transport. city life !",279032999,patty,Huai Khwang,13.74499,100.58376,Entire home/apt,1500,3,1,2022-12-12,1.0,2,365,1,True
